id,title,year,type,num_subscription_services,has_subscription,exclusive,rent_buy_only,cinema_only,subscription_services,monetization_types
tm1481715,May the 12th Be with You,2024,movie,0,false,false,false,false,,
tm235398,Abruptio,2024,movie,5,true,false,false,false,Bloodstream|Darkroom|FlixFling|IndiePix Unlimited|Troma NOW,ADS|BUY|FLATRATE|FREE|RENT
tm1542133,One Piece Fan Letter,2024,movie,1,true,true,false,false,Netflix,FLATRATE
tm1487215,South Park: The End of Obesity,2024,movie,1,true,true,false,false,Paramount+,BUY|FLATRATE|RENT
tm1364909,Watchmen: Chapter I,2024,movie,1,true,true,false,false,Max,BUY|FLATRATE|RENT
tm1184170,Pachyderm,2024,movie,0,false,false,true,false,,BUY|FREE
tm1521819,The Bad Guys: Haunted Heist,2024,movie,1,true,true,false,false,Netflix,FLATRATE
tm1573307,The Simpsons: O C'mon All Ye Faithful,2024,movie,0,false,false,false,false,,
tm1515213,Baby Invasion,2024,movie,0,false,false,true,false,,BUY|RENT
tm1537106,The Most Wonderful Time of the Year,2024,movie,0,false,false,false,false,,
ts372214,Universal Basic Guys,2024,show,3,true,false,false,false,Disney+|FOX One|Hulu,BUY|FLATRATE|FREE
ts353674,The Second Best Hospital in the Galaxy,2024,show,1,true,true,false,false,Amazon Prime Video,ADS|FLATRATE
ts372260,Asaf,2024,show,1,true,true,false,false,Netflix,FLATRATE
ts366872,In the Know,2024,show,1,true,true,false,false,Peacock,BUY|FLATRATE
ts411186,Terminator Zero,2024,show,1,true,true,false,false,Netflix,FLATRATE
ts287820,Batman: Caped Crusader,2024,show,1,true,true,false,false,Amazon Prime Video,ADS|BUY|FLATRATE
ts441488,Chi. Chikyuu no Undou ni Tsuite,2024,show,1,true,true,false,false,Netflix,FLATRATE
ts396462,Ninja Kamui,2024,show,1,true,true,false,false,Max,ADS|BUY|FLATRATE
ts436548,Tokyo Override,2024,show,1,true,true,false,false,Netflix,FLATRATE
ts318225,Grimsburg,2024,show,0,false,false,true,false,,BUY
ts389317,Wind Breaker,2024,show,2,true,false,false,false,Crunchyroll|Netflix,BUY|FLATRATE
ts406072,Kinnikuman Perfect Origin Arc,2024,show,1,true,true,false,false,Netflix,FLATRATE
tm1508945,A Complete Unknown,2024,movie,1,true,true,false,false,Max,BUY|CINEMA|FLATRATE|RENT
tm1394467,Horizon: An American Saga - Chapter 1,2024,movie,4,true,false,false,false,Acorn TV|Amazon Prime Video|Cinemax|Max,BUY|CINEMA|FLATRATE|RENT
tm1373227,Daddio,2024,movie,2,true,false,false,false,Disney+|Hulu,BUY|CINEMA|FLATRATE|RENT
tm1515223,The Brutalist,2024,movie,1,true,true,false,false,Max,BUY|CINEMA|FLATRATE|RENT
tm1477335,perfectly a strangeness,2024,movie,1,true,true,false,false,Criterion Channel,FLATRATE|FREE
tm1318902,Ordinary Angels,2024,movie,1,true,true,false,false,Peacock,ADS|BUY|CINEMA|FLATRATE|RENT
tm1375802,Sing Sing,2024,movie,4,true,false,false,false,Acorn TV|Cinemax|History Vault|Max,BUY|FLATRATE|RENT
tm1436487,Small Things Like These,2024,movie,2,true,false,false,false,Disney+|Hulu,BUY|CINEMA|FLATRATE|RENT
tm1394455,Horizon: An American Saga - Chapter 2,2024,movie,0,false,false,false,false,,
tm1515031,I'm Still Here,2024,movie,1,true,true,false,false,Netflix,BUY|CINEMA|FLATRATE|RENT
ts363990,Rivals,2024,show,2,true,false,false,false,Disney+|Hulu,FLATRATE
ts329867,Landman,2024,show,1,true,true,false,false,Paramount+,BUY|FLATRATE
ts409008,Brilliant Minds,2024,show,3,true,false,false,false,Disney+|Hulu|Peacock,ADS|BUY|FLATRATE|FREE
ts423032,The Listeners,2024,show,1,true,true,false,false,Starz,FLATRATE
ts396821,The Hardacres,2024,show,1,true,true,false,false,BritBox,FLATRATE
ts421736,Beauty in Black,2024,show,1,true,true,false,false,Netflix,FLATRATE
ts369190,Mary & George,2024,show,1,true,true,false,false,Starz,ADS|FLATRATE
tm1373615,The Teacher,2024,movie,1,true,true,false,false,Amazon Prime Video,ADS|BUY|FLATRATE|FREE|RENT
tm1348549,Lee,2024,movie,1,true,true,false,false,Hulu,BUY|CINEMA|FLATRATE|FREE|RENT
tm1522242,Riefenstahl,2024,movie,1,true,true,false,false,Kino Film Collection,BUY|CINEMA|FLATRATE|FREE|RENT
tm1276444,The Last Front,2024,movie,1,true,true,false,false,Amazon Prime Video,ADS|BUY|CINEMA|FLATRATE|FREE|RENT
tm816531,Harbin,2024,movie,2,true,false,false,false,Disney+|Hulu,ADS|BUY|CINEMA|FLATRATE|FREE|RENT
tm1498431,Operation Undead,2024,movie,2,true,false,false,false,Amazon Prime Video|Hi-YAH,ADS|BUY|FLATRATE|FREE|RENT
tm1527170,Blitz,2024,movie,1,true,true,false,false,Apple TV+,CINEMA|FLATRATE
tm1298541,The Six Triple Eight,2024,movie,1,true,true,false,false,Netflix,CINEMA|FLATRATE
tm1523907,Dirty Angels,2024,movie,1,true,true,false,false,Starz,BUY|CINEMA|FLATRATE|RENT
tm1340755,Nr. 24,2024,movie,1,true,true,false,false,Netflix,FLATRATE
tm1419550,Porcelain War,2024,movie,0,false,false,false,false,,BUY|CINEMA|RENT
tm1207260,Irena's Vow,2024,movie,1,true,true,false,false,Paramount+,BUY|CINEMA|FLATRATE|FREE|RENT
tm969452,Gunner,2024,movie,0,false,false,false,false,,BUY|CINEMA|RENT
tm1366621,Hollywoodgate,2024,movie,0,false,false,false,false,,BUY|CINEMA|RENT
tm1308436,Kiss the Future,2024,movie,1,true,true,false,false,Paramount+,BUY|CINEMA|FLATRATE|RENT
tm1416459,Amaran,2024,movie,1,true,true,false,false,Netflix,CINEMA|FLATRATE
tm1342448,Escape from Germany,2024,movie,2,true,false,false,false,Amazon Prime Video|Angel Studios,ADS|BUY|CINEMA|FLATRATE|FREE|RENT
tm1281341,Stockholm Bloodbath,2024,movie,1,true,true,false,false,Starz,ADS|BUY|CINEMA|FLATRATE|FREE|RENT
tm1378137,The Boy in the Woods,2024,movie,1,true,true,false,false,Amazon Prime Video,ADS|BUY|FLATRATE|FREE|RENT
tm1526763,Uprising,2024,movie,1,true,true,false,false,Netflix,FLATRATE
tm1423805,Führer und Verführer,2024,movie,1,true,true,false,false,Amazon Prime Video,ADS|BUY|CINEMA|FLATRATE|FREE|RENT
tm1452725,The Bloody Hundredth,2024,movie,1,true,true,false,false,Apple TV+,FLATRATE
tm1340720,Captain Miller,2024,movie,2,true,false,false,false,Amazon Prime Video|Sun Nxt,BUY|CINEMA|FLATRATE|RENT
tm1369888,The Convert,2024,movie,2,true,false,false,false,Disney+|Hulu,BUY|CINEMA|FLATRATE|FREE|RENT
tm1359258,Chandu Champion,2024,movie,1,true,true,false,false,Amazon Prime Video,CINEMA|FLATRATE
tm1468614,The Commandant's Shadow,2024,movie,1,true,true,false,false,Max,CINEMA|FLATRATE
tm1471477,The Damned,2024,movie,0,false,false,true,false,,BUY|RENT
tm1424464,Invasie,2024,movie,0,false,false,false,false,,ADS|BUY|CINEMA|RENT
tm1417668,Pendekar Awang: Darah Indera Gajah,2024,movie,1,true,true,false,false,Netflix,FLATRATE
tm1141849,Nelly & Nadine,2024,movie,1,true,true,false,false,Amazon Prime Video,ADS|BUY|FLATRATE|RENT
tm1524353,Long Gone Heroes,2024,movie,0,false,false,false,false,,ADS|BUY|CINEMA|RENT
tm1338803,Ka Whawhai Tonu,2024,movie,2,true,false,false,false,Magnolia Selects|Warriors and Gangsters,ADS|BUY|FLATRATE|FREE|RENT
tm1481667,Conquer: Lahad Datu,2024,movie,1,true,true,false,false,Netflix,FLATRATE
tm1438889,"In Liebe, Eure Hilde",2024,movie,0,false,false,false,false,,
tm1364507,Quisling: The Final Days,2024,movie,1,true,true,false,false,Amazon Prime Video,ADS|BUY|CINEMA|FLATRATE|FREE|RENT
tm1218475,Before Dawn,2024,movie,1,true,true,false,false,Paramount+,BUY|CINEMA|FLATRATE|RENT
tm1489100,D-Day: 80th Anniversary,2024,movie,2,true,false,false,false,Cineverse|DocuramaFilms,ADS|BUY|FLATRATE|FREE|RENT
tm1481706,Murder Company,2024,movie,1,true,true,false,false,Paramount+,BUY|CINEMA|FLATRATE|FREE|RENT
tm1500758,Vejen hjem,2024,movie,1,true,true,false,false,Amazon Prime Video,ADS|BUY|FLATRATE|RENT
tm1526993,Sunray: Fallen Soldier,2024,movie,1,true,true,false,false,Amazon Prime Video,ADS|BUY|CINEMA|FLATRATE|RENT
tm815383,Dick Dynamite: 1944,2024,movie,1,true,true,false,false,Amazon Prime Video,ADS|BUY|CINEMA|FLATRATE|FREE|RENT
tm1496912,Klitschko: More Than a Fight,2024,movie,0,false,false,true,false,,BUY
tm1352843,Stella. Ein leben.,2024,movie,1,true,true,false,false,Film Movement Plus,BUY|FLATRATE|FREE|RENT
tm875091,Battle for the Western Front,2024,movie,1,true,true,false,false,Amazon Prime Video,ADS|BUY|FLATRATE|FREE|RENT
tm1446097,Onmyoji Zero,2024,movie,1,true,true,false,false,Amazon Prime Video,FLATRATE
tm1473212,¿Es el enemigo? La película de Gila,2024,movie,0,false,false,false,false,,
ts437754,The Great War,2024,show,1,true,true,false,false,Netflix,BUY|FLATRATE
ts368881,M. Il figlio del secolo,2024,show,1,true,true,false,false,MUBI,FLATRATE
ts455081,Churchill at War,2024,show,1,true,true,false,false,Netflix,FLATRATE
ts460375,Renaissance: The Blood and the Beauty,2024,show,1,true,true,false,false,PBS Documentaries,BUY|FLATRATE
ts392845,IC 814: The Kandahar Hijack,2024,show,1,true,true,false,false,Netflix,FLATRATE
ts349244,We Were the Lucky Ones,2024,show,2,true,false,false,false,Disney+|Hulu,FLATRATE
ts330875,The New Look,2024,show,1,true,true,false,false,Apple TV+,FLATRATE
ts439432,One Day in October,2024,show,1,true,true,false,false,Max,FLATRATE
ts432093,Secrets & Spies: A Nuclear Game,2024,show,1,true,true,false,false,Max,FLATRATE
ts398643,Paris Has Fallen,2024,show,2,true,false,false,false,Disney+|Hulu,FLATRATE
ts395020,Gundam: Requiem for Vengeance,2024,show,1,true,true,false,false,Netflix,FLATRATE
ts400628,The Way,2024,show,0,false,false,false,false,,
ts387537,The Whirlwind,2024,show,1,true,true,false,false,Netflix,FLATRATE
ts427799,The Proof Is Out There: Military Mysteries,2024,show,1,true,true,false,false,HISTORY Vault,BUY|FLATRATE|FREE
ts411739,100 Years of War,2024,show,1,true,true,false,false,Amazon Prime Video,ADS|BUY|FLATRATE|FREE
ts435279,Erased: World War 2's Heroes of Color,2024,show,1,true,true,false,false,Disney+,BUY|FLATRATE
ts419282,The Silent Service,2024,show,1,true,true,false,false,Amazon Prime Video,FLATRATE
ts412659,Conflict,2024,show,0,false,false,false,false,,
ts418053,Pulang Araw,2024,show,0,false,false,false,false,,
ts392896,Freedom at Midnight,2024,show,0,false,false,false,false,,FLATRATE
ts452464,"Rideau de fer, l'occupation soviétique",2024,show,1,true,true,false,false,Amazon Prime Video,ADS|BUY|FLATRATE
ts410146,La lunga notte,2024,show,0,false,false,false,false,,
ts410148,Marconi,2024,show,0,false,false,false,false,,
ts463061,The Prisoner,2024,show,1,true,true,false,false,AD tv,ADS
ts453269,Hitler's British Island,2024,show,1,true,true,false,false,Xive TV Documentaries,FLATRATE
ts430963,Baahubali: Crown of Blood,2024,show,1,true,true,false,false,Hulu,FLATRATE
ts422620,Lost U-Boats of WWII,2024,show,1,true,true,false,false,HISTORY Vault,ADS|BUY|FLATRATE|FREE
ts441993,Doppelganger. The Double,2024,show,1,true,true,false,false,Max,FLATRATE
ts445859,The Zelensky Story,2024,show,0,false,false,true,false,,ADS|BUY|RENT
ts427176,Dante: Inferno to Paradise,2024,show,1,true,true,false,false,PBS Documentaries,BUY|FLATRATE
ts380254,Mameli - Il ragazzo che sognò l'Italia,2024,show,0,false,false,false,false,,
ts435145,Hitler's Handmaidens,2024,show,0,false,false,false,false,,
ts435406,D-Day: The Unheard Tapes,2024,show,1,true,true,false,false,HISTORY Vault,ADS|BUY|FLATRATE|FREE
ts445874,Defending Europe,2024,show,0,false,false,true,false,,BUY
ts442397,Military Machines: Nazi Germany in WWII,2024,show,1,true,true,false,false,Amazon Prime Video,BUY|FLATRATE
ts445318,Pacific Inferno: Warriors of WW2,2024,show,1,true,true,false,false,Amazon Prime Video,ADS|BUY|FLATRATE
tm1536333,Viva Verdi,2024,movie,0,false,false,true,false,,RENT
tm1419575,DEVO,2024,movie,1,true,true,false,false,Netflix,FLATRATE
tm1547897,The Devil Is Busy,2024,movie,1,true,true,false,false,Max,FLATRATE
tm1482726,Rite Here Rite Now,2024,movie,1,true,true,false,false,Amazon Prime Video,ADS|BUY|CINEMA|FLATRATE|FREE|RENT
tm1455783,Bad River,2024,movie,0,false,false,false,false,,ADS|BUY|CINEMA|RENT
tm1486190,The Rubber-Keyed Wonder,2024,movie,1,true,true,false,false,Amazon Prime Video,BUY|FLATRATE|RENT
tm1198871,Butterfly in the Sky,2024,movie,1,true,true,false,false,Wonder Project,BUY|FLATRATE|RENT
tm1100750,The Irritable Heart,2024,movie,1,true,true,false,false,Amazon Prime Video,ADS|BUY|FLATRATE|RENT
tm1517590,2073,2024,movie,1,true,true,false,false,Max,BUY|CINEMA|FLATRATE|FREE|RENT
tm1338747,Bread & Roses,2024,movie,1,true,true,false,false,Apple TV+,FLATRATE
tm1436382,No Other Land,2024,movie,0,false,false,false,false,,BUY|CINEMA|RENT
tm1522611,Martha,2024,movie,1,true,true,false,false,Netflix,CINEMA|FLATRATE
tm1527760,The White House Effect,2024,movie,1,true,true,false,false,Netflix,FLATRATE
tm1482474,The Quilters,2024,movie,1,true,true,false,false,Netflix,FLATRATE
tm1438071,Architecton,2024,movie,1,true,true,false,false,Max,BUY|CINEMA|FLATRATE|RENT
tm1479149,I'm Your Venus,2024,movie,1,true,true,false,false,Netflix,FLATRATE
tm1550957,Buy Now! The Shopping Conspiracy,2024,movie,1,true,true,false,false,Netflix,FLATRATE
tm1389391,God & Country,2024,movie,0,false,false,false,false,,ADS|BUY|CINEMA|FREE|RENT
tm1462161,The Blue Angels,2024,movie,1,true,true,false,false,Amazon Prime Video,CINEMA|FLATRATE
tm1545000,"Your Friend, Nate Bargatze",2024,movie,1,true,true,false,false,Netflix,FLATRATE
tm1534802,Death by Numbers,2024,movie,0,false,false,false,false,,BUY|CINEMA|RENT
tm1547499,The Lost Children,2024,movie,1,true,true,false,false,Netflix,FLATRATE
tm1481679,I Am: Celine Dion,2024,movie,1,true,true,false,false,Amazon Prime Video,CINEMA|FLATRATE
tm1548056,The Final Copy of Ilon Specht,2024,movie,2,true,false,false,false,AMC+|Amazon Prime Video,FLATRATE|FREE
tm1419474,Look into My Eyes,2024,movie,3,true,false,false,false,Acorn TV|Cinemax|Max,BUY|FLATRATE|RENT
tm1530190,Endurance,2024,movie,1,true,true,false,false,Disney+,FLATRATE
tm1525290,Music by John Williams,2024,movie,1,true,true,false,false,Disney+,CINEMA|FLATRATE
tm1484142,Federer: Twelve Final Days,2024,movie,1,true,true,false,false,Amazon Prime Video,CINEMA|FLATRATE
tm1495985,Group Therapy,2024,movie,1,true,true,false,false,Amazon Prime Video,FLATRATE
tm1522012,Road Diary: Bruce Springsteen and The E Street Band,2024,movie,2,true,false,false,false,Disney+|Hulu,FLATRATE
tm1475211,¡Casa bonita mi amor!,2024,movie,1,true,true,false,false,Paramount+,FLATRATE
tm1546089,Wicked: The Real Story,2024,movie,1,true,true,false,false,Peacock,ADS|BUY|FLATRATE|FREE|RENT
tm1366197,In Restless Dreams: The Music of Paul Simon,2024,movie,0,false,false,false,false,,BUY|CINEMA|RENT
tm1374238,Sorry/Not Sorry,2024,movie,0,false,false,false,false,,BUY|CINEMA|FREE|RENT
tm1510997,Inside the Mind of a Dog,2024,movie,1,true,true,false,false,Netflix,FLATRATE
tm1459209,The Hobby: Tales from the Tabletop,2024,movie,1,true,true,false,false,Amazon Prime Video,ADS|BUY|FLATRATE|FREE|RENT
tm1539624,Kaizen,2024,movie,2,true,false,false,false,Disney+|Hulu,FLATRATE
ts429197,AMERICA'S SWEETHEARTS: Dallas Cowboys Cheerleaders,2024,show,1,true,true,false,false,Netflix,FLATRATE
ts418853,The Secret Lives of Mormon Wives,2024,show,2,true,false,false,false,Disney+|Hulu,FLATRATE
ts440417,In the Eye of the Storm,2024,show,2,true,false,false,false,Discovery+|Max,BUY|FLATRATE|FREE
ts414263,The Power of Film,2024,show,1,true,true,false,false,Max,FLATRATE
ts444263,Nöthin' But a Good Time: The Uncensored Story of '80s Hair Metal,2024,show,1,true,true,false,false,Paramount+,FLATRATE
ts432729,Toughest Forces on Earth,2024,show,1,true,true,false,false,Netflix,FLATRATE
ts272704,OceanXplorers,2024,show,1,true,true,false,false,Disney+,BUY|FLATRATE
ts389182,Mafia Spies,2024,show,1,true,true,false,false,Paramount+,FLATRATE
ts329649,Omnivore,2024,show,1,true,true,false,false,Apple TV+,FLATRATE
ts430100,The Stanford Prison Experiment: Unlocking the Truth,2024,show,1,true,true,false,false,Disney+,ADS|BUY|FLATRATE|FREE
ts459547,Girls Gone Wild: The Untold Story,2024,show,1,true,true,false,false,Peacock,FLATRATE
ts475438,CTRL+ALT+DESIRE,2024,show,1,true,true,false,false,Paramount+,FLATRATE
ts441748,Dark Side of Reality TV,2024,show,0,false,false,true,false,,BUY|FLATRATE|FREE
ts426703,Martin Scorsese Presents: The Saints,2024,show,0,false,false,false,false,,FLATRATE
ts448348,Asia,2024,show,2,true,false,false,false,Discovery+|Max,BUY|FLATRATE
ts433811,Cult Massacre: One Day in Jonestown,2024,show,2,true,false,false,false,Disney+|Hulu,ADS|FLATRATE|FREE
ts429602,Billy Corgan's Adventures in Carnyland,2024,show,2,true,false,false,false,Amazon Prime Video|Peacock,ADS|BUY|FLATRATE
ts439416,In Cold Water: The Shelter Bay Mystery,2024,show,1,true,true,false,false,Amazon Prime Video,FLATRATE
ts427115,Mammals,2024,show,3,true,false,false,false,Discovery+|Max|Planet Earth,BUY|FLATRATE
ts441734,Pokémon: Trainer Tour,2024,show,1,true,true,false,false,Amazon Prime Video,FLATRATE
ts422998,Renovation Aloha,2024,show,2,true,false,false,false,Discovery+|Max,ADS|BUY|FLATRATE|FREE
ts445712,The Tailor of Sin City,2024,show,2,true,false,false,false,AMC+|Sundance Now,ADS|BUY|FLATRATE|FREE
ts424808,Unlocked: A Jail Experiment,2024,show,1,true,true,false,false,Netflix,FLATRATE
ts445437,Starting 5,2024,show,1,true,true,false,false,Netflix,FLATRATE
ts434230,Who Killed WCW?,2024,show,0,false,false,true,false,,BUY|FLATRATE|FREE
ts416319,Jonathan & Jesus,2024,show,1,true,true,false,false,Amazon Prime Video,BUY|FLATRATE
ts447524,Aaron Rodgers: Enigma,2024,show,1,true,true,false,false,Netflix,FLATRATE
ts446251,The Real Murders on Elm Street,2024,show,2,true,false,false,false,Discovery+|Max,ADS|BUY|FLATRATE|FREE
ts454547,Glitter and Greed: The Lisa Frank Story,2024,show,1,true,true,false,false,Amazon Prime Video,ADS|FLATRATE
ts450247,Les mythes vikings,2024,show,0,false,false,false,false,,ADS
ts429658,Fallen Idols: Nick and Aaron Carter,2024,show,2,true,false,false,false,Discovery+|Max,ADS|BUY|FLATRATE|FREE
ts428987,99,2024,show,1,true,true,false,false,Amazon Prime Video,FLATRATE
ts453106,Philly Homicide,2024,show,1,true,true,false,false,Peacock,ADS|BUY|FLATRATE|FREE
tm1532820,MadS,2024,movie,2,true,false,false,false,AMC+|Shudder,BUY|CINEMA|FLATRATE|FREE|RENT
tm1340833,Birdeater,2024,movie,2,true,false,false,false,AMC+|Shudder,ADS|BUY|CINEMA|FLATRATE|FREE|RENT
tm1224087,Håndtering av udøde,2024,movie,2,true,false,false,false,Disney+|Hulu,BUY|CINEMA|FLATRATE|FREE|RENT
tm1163921,Gui cai zhi dao,2024,movie,1,true,true,false,false,Netflix,BUY|FLATRATE
tm1529583,The Pickleball Murders,2024,movie,1,true,true,false,false,Amazon Prime Video,ADS|BUY|FLATRATE|RENT
tm1533060,Mr. Crocket,2024,movie,2,true,false,false,false,Disney+|Hulu,FLATRATE
tm1348997,Little Bites,2024,movie,4,true,false,false,false,AMC+|Disney+|Hulu|Shudder,BUY|CINEMA|FLATRATE|FREE|RENT
tm1470863,Never Let Go,2024,movie,1,true,true,false,false,Starz,BUY|CINEMA|FLATRATE|RENT
tm1457367,Woken,2024,movie,1,true,true,false,false,Amazon Prime Video,ADS|BUY|FLATRATE|FREE|RENT
tm1504524,They Call Her Death,2024,movie,4,true,false,false,false,AMC+|Amazon Prime Video|Night Flight Plus|Shudder,ADS|BUY|FLATRATE|FREE|RENT
tm1100101,Salem's Lot,2024,movie,1,true,true,false,false,Max,FLATRATE
tm1309487,El llanto,2024,movie,2,true,false,false,false,AMC+|Shudder,BUY|FLATRATE|RENT
tm1435313,Azrael,2024,movie,4,true,false,false,false,AMC+|Disney+|Hulu|Shudder,BUY|CINEMA|FLATRATE|FREE|RENT
ts282525,The Edge of Sleep,2024,show,0,false,false,false,false,,ADS
ts423129,Grotesquerie,2024,show,2,true,false,false,false,Disney+|Hulu,BUY|FLATRATE
ts402330,Light Shop,2024,show,2,true,false,false,false,Disney+|Hulu,FLATRATE
ts440122,Angkhan Khlumpong: Extreme,2024,show,1,true,true,false,false,Netflix,FLATRATE
ts444173,Killer Cakes,2024,show,1,true,true,false,false,Amazon Prime Video,ADS|FLATRATE
ts387452,Monsters: The Lyle and Erik Menendez Story,2024,show,1,true,true,false,false,Netflix,FLATRATE
ts363180,Hysteria!,2024,show,1,true,true,false,false,Peacock,BUY|FLATRATE
ts363917,Parasyte: The Grey,2024,show,1,true,true,false,false,Netflix,FLATRATE
ts112049,The Red King,2024,show,1,true,true,false,false,AMC+,BUY|FLATRATE
ts309453,Dead Boy Detectives,2024,show,1,true,true,false,false,Netflix,BUY|FLATRATE
ts406444,The Judge from Hell,2024,show,2,true,false,false,false,Disney+|Hulu,FLATRATE
ts220202,Uzumaki,2024,show,1,true,true,false,false,Max,ADS|BUY|FLATRATE|FREE
ts298992,The Grimm Variations,2024,show,1,true,true,false,false,Netflix,FLATRATE
ts450770,Don't Come Home,2024,show,1,true,true,false,false,Netflix,FLATRATE
ts112755,Ghost Moms,2024,show,0,false,false,false,false,,ADS
ts424515,Inspector Rishi,2024,show,1,true,true,false,false,Amazon Prime Video,FLATRATE
ts441840,Horror's Greatest,2024,show,2,true,false,false,false,AMC+|Shudder,ADS|FLATRATE
ts408573,Generation Z,2024,show,1,true,true,false,false,Amazon Prime Video,ADS|FLATRATE|FREE
ts396725,1992,2024,show,1,true,true,false,false,Netflix,FLATRATE
ts417199,Santuario,2024,show,0,false,false,false,false,,FLATRATE
ts459609,Harikatha,2024,show,1,true,true,false,false,Hulu,FLATRATE
ts447497,1000 Babies,2024,show,1,true,true,false,false,Hulu,FLATRATE
ts353217,Boku no Itoshii Youkai Girlfriend,2024,show,1,true,true,false,false,Amazon Prime Video,FLATRATE
ts415632,Midnight Feature,2024,show,2,true,false,false,false,Amazon Prime Video|FOUND TV,ADS|BUY|FLATRATE|FREE
ts420469,The Spirealm,2024,show,1,true,true,false,false,Rakuten Viki,ADS|FLATRATE
ts475976,El extraño retorno de Diana Salazar,2024,show,1,true,true,false,false,ViX,ADS|FLATRATE|FREE
ts450662,Lockdown Zone: Level X,2024,show,0,false,false,false,false,,
ts438701,Travel for Ghosts,2024,show,0,false,false,false,false,,ADS|FREE
ts454821,Scare Tactics,2024,show,0,false,false,true,false,,BUY|FREE
ts455133,Nikosh Chhaya,2024,show,1,true,true,false,false,Hoichoi,FLATRATE
ts395077,The Lair: OnlyFangs,2024,show,1,true,true,false,false,Here TV,FLATRATE
ts479154,Three Mirrors Creature's Flashes of Flesh,2024,show,0,false,false,false,false,,FREE
ts456592,10 PM,2024,show,1,true,true,false,false,Amazon Prime Video,FLATRATE
ts450012,Horror Candy,2024,show,0,false,false,false,false,,ADS|FREE
ts460991,The Haunted Season,2024,show,2,true,false,false,false,AMC+|Shudder,FLATRATE
